Date,AAPL,AMZN,GOOG,MSFT,NFLX
2022-03-18 00:00:00-04:00,162.9926300048828,161.25050354003906,136.80149841308594,297.51129150390625,380.6000061035156
2022-03-21 00:00:00-04:00,164.3842010498047,161.4915008544922,136.47850036621094,296.253662109375,374.5899963378906
2022-03-22 00:00:00-04:00,167.80349731445312,164.88900756835938,140.27749633789062,301.1060485839844,382.9200134277344
2022-03-23 00:00:00-04:00,169.18511962890625,163.4080047607422,138.5034942626953,296.5804138183594,374.489990234375
2022-03-24 00:00:00-04:00,173.0218963623047,163.64950561523438,141.31199645996094,301.14569091796875,375.7099914550781
2022-03-25 00:00:00-04:00,173.66798400878906,164.77349853515625,141.52149963378906,300.7297058105469,373.8500061035156
2022-03-28 00:00:00-04:00,174.54266357421875,168.99049377441406,141.9499969482422,307.6815490722656,378.510009765625
2022-03-29 00:00:00-04:00,177.8824462890625,169.31500244140625,143.25,312.3457946777344,391.82000732421875
2022-03-30 00:00:00-04:00,176.69961547851562,166.30099487304688,142.64450073242188,310.81085205078125,381.4700012207031
2022-03-31 00:00:00-04:00,173.5586395263672,162.99749755859375,139.64950561523438,305.31475830078125,374.5899963378906
2022-04-01 00:00:00-04:00,173.26043701171875,163.55999755859375,140.6999969482422,306.41400146484375,373.4700012207031
2022-04-04 00:00:00-04:00,177.36558532714844,168.34649658203125,143.6425018310547,311.9100646972656,391.5
2022-04-05 00:00:00-04:00,174.00592041015625,164.05499267578125,141.06300354003906,307.85980224609375,380.1499938964844
2022-04-06 00:00:00-04:00,170.7953643798828,158.75599670410156,137.17599487304688,296.59033203125,368.3500061035156
2022-04-07 00:00:00-04:00,171.10350036621094,157.7845001220703,136.46499633789062,298.4421691894531,362.1499938964844
2022-04-08 00:00:00-04:00,169.0658416748047,154.4604949951172,134.010498046875,294.08489990234375,355.8800048828125
2022-04-11 00:00:00-04:00,164.75196838378906,151.1219940185547,129.79649353027344,282.48870849609375,348.0
2022-04-12 00:00:00-04:00,166.65048217773438,150.78750610351562,128.37449645996094,279.31976318359375,344.1000061035156
